Scenario,Iteration,Avg_Waiting_Time,Max_Waiting_Time,Total_Completion_Time
Padat,1,0.12568149229680717,1.473524634380432,98.03026141440144
Padat,2,0.12269853469643399,1.9935960923450367,99.34219809329257
Padat,3,0.10306805839937012,1.6307297280254218,97.8740245032867
Padat,4,0.2545032850719545,2.031709563308329,98.18694157447831
Padat,5,0.11316142926125114,2.0918329698487597,98.27077043738633
Padat,6,0.16705714184140294,1.5251562542433774,98.14113864359537
Padat,7,0.18508150084974478,1.70264123871371,100.1449997824847
Padat,8,0.04425174974423518,0.978147463291343,99.004195904605
Padat,9,0.2924128258017614,2.231498353065504,100.89568426233974
Padat,10,0.2589465962480971,2.284030607431667,99.14343657610084
Padat,11,0.15628133723882684,1.86502901554762,96.91840120087674
Padat,12,0.09770581611657428,1.218371711433221,97.63657611579623
Padat,13,0.08348980470747377,1.227222245889525,96.74231481377876
Padat,14,0.09341093506785092,1.1786273152783657,97.86471307085752
Padat,15,0.1827713890248055,1.9064804306721683,96.73418724881994
Padat,16,0.1326667465927429,1.2243069245984088,99.1793510305645
Padat,17,0.4887972764679406,3.205529429608241,96.88850553677884
Padat,18,0.28905613247601014,2.642224378442947,97.95025587232762
Padat,19,0.16774960540596226,2.0688793829325967,96.96827878606068
Padat,20,0.1044837787293846,1.6297994601461063,99.83208683336296
Padat,21,0.13137127225646789,1.4687480686995258,98.32617928170373
Padat,22,0.27998085598527844,2.56241873702362,96.70028213860861
Padat,23,0.17909192420322845,1.2849269868769007,98.93457741454144
Padat,24,0.26815824931671056,2.335548927500998,99.29007965885894
Padat,25,0.1574468992201213,1.5536562923076431,99.55178925797178
Padat,26,0.1270421357897928,1.6353779971689448,99.25520812743274
Padat,27,0.3143512481968098,2.558474313317255,98.05799789339451
Padat,28,0.2754604736538393,1.834910403584498,99.79198609419497
Padat,29,0.36872747025416236,3.300203339848075,99.13315536621691
Padat,30,0.22565261004483422,1.7953565205445727,98.58050336047069
Padat,31,0.499007422311322,2.7563868500731914,98.55831879236311
Padat,32,0.2277184209062897,2.1860278808462965,96.39021354138842
Padat,33,0.19945767391707614,1.7427363795106743,98.76031541250174
Padat,34,0.25572411255135313,2.071342292320871,98.27150069515217
Padat,35,0.2905966702018555,2.3781662240267103,97.96858283228758
Padat,36,0.1546855795502184,1.7848770680716477,100.02826053787388
Padat,37,0.22081366753481307,1.4015668261723064,98.5295493172348
Padat,38,0.21173677462351095,1.3849340447941998,98.13971537404917
Padat,39,0.11317007535170096,1.4569808197475602,99.86246432989654
Padat,40,0.22982176028907345,1.9727828001691563,98.13055948147665
Padat,41,0.07815291956798029,1.028215800134742,97.90286673137295
Padat,42,0.12937624692941607,1.6704057441682707,97.65369579055464
Padat,43,0.19333312407696512,1.708920115780387,97.07473671500199
Padat,44,0.1275753088959677,1.5295847429579013,99.32797709747024
Padat,45,0.11986305538064912,1.0910839260427103,98.94351194320178
Padat,46,0.15402774970740346,1.431494449395526,98.85481331962949
Padat,47,0.1076431927716901,1.4121851688971105,99.45541543692681
Padat,48,0.32300238650351487,2.633575944632412,97.42248322641956
Padat,49,0.19451183426055757,2.29043977780837,98.09167963903685
Padat,50,0.2630556612886206,1.9646258210165186,97.78174061828162
Padat,51,0.10361965434178622,1.6245133173104307,98.69757557122637
Padat,52,0.26656353253762394,1.9067838322432245,98.93893868523358
Padat,53,0.4337593588946181,2.8599654952999707,99.58022178772174
Padat,54,0.2771167547502723,2.2827421807121695,99.00865721787468
Padat,55,0.11678890201434541,1.7378113548779126,99.10131737567802
Padat,56,0.10074721412498606,1.1671235534108462,97.91568203170434
Padat,57,0.12608672376783336,1.3712321420224214,100.90692438249911
Padat,58,0.15086636391505656,2.618595149386625,99.37264717715675
Padat,59,0.12089414554674968,1.57039498680993,100.27440414258405
Padat,60,0.16249988690433223,1.572515663377704,98.89605490467956
Padat,61,0.5078593435301789,2.2993615031645973,97.91035620969004
Padat,62,0.15908925733529458,1.7970145366113819,98.26293594298541
Padat,63,0.17512181694382584,2.0113866460018954,99.72843942837213
Padat,64,0.5335411445124028,2.97667842814203,99.23173977040287
Padat,65,0.47861762184772827,2.7432795345715846,98.94160200128889
Padat,66,0.11887508411828981,1.3099546359956484,97.61349701393995
Padat,67,0.19018075409736945,2.300560431300301,98.02272416374149
Padat,68,0.08074313828149035,1.2522723514751775,100.07159497302342
Padat,69,0.07772018824654725,0.9905756973856121,96.91661378700726
Padat,70,0.24405846177398013,1.331027543342021,98.82488633455506
Padat,71,0.11550753916488402,1.8114281111288228,99.5521906824131
Padat,72,0.21423755815810072,2.304615879803986,98.52578202634675
Padat,73,0.30833552095990857,2.496301737107224,98.61211789377923
Padat,74,0.2111320574648159,1.6379149774396495,100.24840340254302
Padat,75,0.2882817030363099,2.2064500847280115,100.10278539259036
Padat,76,0.22300555715198622,2.240302939222108,98.68601536906047
Padat,77,0.26022131065753973,2.5065151900741505,98.89941134523946
Padat,78,0.1976421933745542,1.5066209772716057,99.45167284202314
Padat,79,0.2723439438470613,1.8366445612480646,98.58139805494534
Padat,80,0.12021882677311324,1.6369840012663097,96.7489947180004
Padat,81,0.118925741401529,1.4980093442582145,98.52958889944755
Padat,82,0.20270731537108871,1.879213915292624,99.30385249991457
Padat,83,0.2779395837200277,2.2740348017173844,99.24099757252266
Padat,84,0.10098890712484124,1.1504232070420244,99.04322325024478
Padat,85,0.13135096805504046,1.2777878626619597,98.46269058516643
Padat,86,0.1684111478394062,1.9176894812851693,98.7955015120453
Padat,87,0.22051039706795147,2.3245610485654034,98.53277194588992
Padat,88,0.2191984248583278,2.327227256348408,98.75768101806268
Padat,89,0.09804801691113305,1.1835316706997219,98.89518476689003
Padat,90,0.14339189807895353,1.2853778993182985,97.41242781975453
Padat,91,0.06866792556925594,0.9573929195531505,98.70264004299881
Padat,92,0.49848981124592084,2.7787017127237377,99.33641183773729
Padat,93,0.05627828452711401,0.9275826566927527,97.07583718214704
Padat,94,0.37368024151047374,2.3727990120982625,98.13921899124462
Padat,95,0.09897416398953078,1.0707694847309739,100.8948851427957
Padat,96,0.15317393018854225,1.3804218357484572,99.33050437862181
Padat,97,0.11753066520902644,2.071358390995499,100.2778890118911
Padat,98,0.20712775108477657,2.182283453658883,99.05765960576606
Padat,99,0.18420083758211012,1.6242818551287357,97.86923316284195
Padat,100,0.1601337300076601,1.1589468665648823,97.63038899826162
Padat,101,0.17823652500797355,1.5689738528151231,96.5295216955807
Padat,102,0.12141277568385749,1.1543961763536927,98.80055153608556
Padat,103,0.07059204689447607,0.8363945241599566,99.57971231663895
Padat,104,0.17086371720885216,1.562693266135767,99.47728413129123
Padat,105,0.23432797455049842,2.066307020650221,100.54939898833679
Padat,106,0.16040317258261033,1.5039161671027763,97.34732365588648
Padat,107,0.2554656440644485,1.848480216676613,97.6617870057713
Padat,108,0.11224294227631301,1.1700996494912559,97.40235288777971
Padat,109,0.1333033546872099,1.6068155196827476,100.03886595074941
Padat,110,0.43458546231687284,2.8396761153701355,97.26486862645386
Padat,111,0.14414580537133728,1.3173886465903877,97.85197875796851
Padat,112,0.15814234206688949,1.220451774552913,100.18740402240962
Padat,113,0.1855074689923797,1.4059962330591986,98.24643946593879
Padat,114,0.1191815129042653,1.178484151093297,97.27349143504857
Padat,115,0.8093257664195054,2.9225373248327386,98.88484448305485
Padat,116,0.2780900995087319,2.0028116145923,97.94960062495865
Padat,117,0.18342479518978227,1.5761300754920278,99.23402531706328
Padat,118,0.3119295164747108,2.0929772765668275,98.37646280951726
Padat,119,0.5213328310818464,2.8505472133862746,98.63092332417676
Padat,120,0.11848931691610276,1.3336064932646394,96.71475289270384
Padat,121,0.142155386401731,1.4666730659608334,97.70721578978876
Padat,122,0.23108131251118333,2.0410790010478443,99.01506296116115
Padat,123,0.1945522940694777,1.932148706653166,97.69941678282412
Padat,124,0.08937333916577303,0.9828233341407895,99.24507145910893
Padat,125,0.23114550624452646,2.1527105520002117,97.34512830729206
Padat,126,0.2771680496050742,1.8883726398860468,98.95833525999038
Padat,127,0.13818772754316763,1.6377985301209037,96.4288458554499
Padat,128,0.0927248097297734,1.2349569233024766,99.50385643268095
Padat,129,0.3417790708727507,2.4202261670514673,98.67630884525862
Padat,130,0.24258371850351584,2.1252745360248255,99.16376966037679
Padat,131,0.1553556177117857,1.294264027429655,98.15784788106663
Padat,132,0.2443248860586312,2.0996228635679657,97.29505715500648
Padat,133,0.38295459613481037,2.4894984190365292,97.62667497997154
Padat,134,0.0843252092106384,1.2512359584865962,98.06990448316132
Padat,135,0.5533931564740292,2.431982593831197,100.03281751466506
Padat,136,0.26896202239529277,1.6276644359061976,99.2097072421039
Padat,137,0.14381114549083432,2.5066612154778873,97.59188057992255
Padat,138,0.15062614155285817,1.8111480943668106,98.6207383718399
Padat,139,0.34832217432866674,2.565788833783479,97.93994105510693
Padat,140,0.20900692965571147,2.307935537254849,97.24362837576045
Padat,141,0.2779098716946263,2.0831917101578057,98.91437386696988
Padat,142,0.2672523494836357,2.453346158964223,100.15054717486476
Padat,143,0.12598968222580909,1.352383194071649,98.7031065740995
Padat,144,0.148906780386704,2.003019735252572,97.83350100167969
Padat,145,0.16237049559287722,1.4873521903758729,99.22571370075308
Padat,146,0.22833384531666595,2.774894325817087,98.95938470308155
Padat,147,0.18039695480421386,2.372338689347007,98.05079317754502
Padat,148,0.2607593824575405,1.4538450006720822,98.25164426528215
Padat,149,0.10273096577376131,1.286007533837111,99.7437420215108
Padat,150,0.12728240956113898,1.7896641121299304,97.20235219144767
Padat,151,0.2918060078670981,2.2124593837796063,98.95367442343984
Padat,152,0.972056096040195,3.728401913408046,96.95146273047315
Padat,153,0.11617235836371917,1.4676431404130597,97.75076460344754
Padat,154,0.18024952098024957,2.2804204603552876,98.32252016167783
Padat,155,0.08384919857850663,0.8805597777122287,96.46676114578926
Padat,156,0.153147757039736,1.6624696317933747,96.81258551338497
Padat,157,0.2730065550824534,1.7432126242606856,98.43468849490364
Padat,158,0.2761825494405032,1.4077101496125408,99.81951877477276
Padat,159,0.3738756112574236,2.493788353517491,99.67168361512319
Padat,160,0.8380378343348026,3.4303410741674654,98.10731810818747
Padat,161,0.25028066732660986,1.687251344643073,97.19233781048712
Padat,162,0.22593580972735836,1.86673714663592,98.92695860497636
Padat,163,0.27840143372715104,1.9496470111224689,97.58600701398228
Padat,164,0.2101449593843419,2.2690987417461628,98.48470080542705
Padat,165,0.2026125627948187,2.4185102103625447,99.92289477415599
Padat,166,0.18969992661443022,1.836762287490913,98.85041644027348
Padat,167,0.018328064708314783,0.3589228764108938,99.17781931690185
Padat,168,0.17297438929616513,1.4626839891965204,98.00862499467685
Padat,169,0.1824867884476223,1.8659551023033245,99.46207550869667
Padat,170,0.07845671209703867,1.2483587529260625,98.20453103474681
Padat,171,0.1791298849817659,1.5890380930385888,97.14168095671566
Padat,172,0.10206438871797952,1.1787557917047877,99.49149999330841
Padat,173,0.3912541808250151,2.2529827049963416,97.05129343142094
Padat,174,0.15809854527899764,1.6996068742459656,100.02181643653937
Padat,175,0.09232149313681748,1.2326025115837709,98.2470982343259
Padat,176,0.29212609219449354,2.160168122557888,98.10533878837738
Padat,177,0.183993816635655,1.6684945566672909,98.60884482976267
Padat,178,0.09146850891028398,1.2321436895965263,99.50999326441747
Padat,179,0.12799417628219353,1.8246722823525374,98.42325226958148
Padat,180,0.17071164645087517,1.8426863926056285,99.03209104164252
Padat,181,0.0807783214770255,1.3106809107628656,97.1076167202324
Padat,182,0.20057164030177677,2.0605958815096166,97.94048417890855
Padat,183,0.16464650355567872,1.644317117562636,96.93259386590907
Padat,184,0.27399727815291774,2.504361264644885,98.03364875034643
Padat,185,0.2084943072110627,2.0200163813521925,97.23987639648915
Padat,186,0.15511480931304766,1.3799767125545621,100.34160886883689
Padat,187,0.20577037801118778,2.030624927657307,98.93040649095626
Padat,188,0.10473335076973198,2.1152202357999883,98.23570925640847
Padat,189,0.09164216146003383,1.5445344291430985,98.85790438738263
Padat,190,0.08542416013444006,0.847557091675327,98.4156210390489
Padat,191,0.22882638712907366,2.0074742629696374,98.71987230452085
Padat,192,0.19525996995253206,1.550291967494907,97.41934891521926
Padat,193,0.15270593565727983,1.2584503776246976,99.9571899801783
Padat,194,0.07023245646990328,1.0410687219707881,98.95745880869138
Padat,195,0.17868671219525703,1.718708687178239,98.58264820380661
Padat,196,0.24606561876353866,2.0213593947561854,99.09646664213058
Padat,197,0.1383614179867084,1.012227532706575,98.6903587765745
Padat,198,0.17433116408215782,2.069817666620139,97.81618678892889
Padat,199,0.15330967351272995,1.5748192097864262,98.8715226760757
Padat,200,0.1544673778055019,1.6558183677338825,98.65359354143001
Padat,201,0.2006267292431418,2.1078551883175223,97.3442959698111
Padat,202,0.18590229690575155,2.163590222095756,98.16748918128506
Padat,203,0.12552776472208516,1.5507359580557,99.47529559934556
Padat,204,0.272695475130753,2.1578916197383187,97.77569639611431
Padat,205,0.10757415941511055,1.9225324771575885,99.77020579289541
Padat,206,0.22666923291870714,1.9787467722131638,99.38301943035621
Padat,207,0.21212107058086205,1.8078983489877842,97.18161539543698
Padat,208,0.4342040896669686,2.7817651621879946,97.2013171315561
Padat,209,0.07121575057135505,1.570632568450769,97.44963193068344
Padat,210,0.086180252131089,1.268730644703954,100.19090955506374
Padat,211,0.05075058467549041,0.8927315262405173,97.73433294971807
Padat,212,0.5045796491362721,2.394111006089787,99.27476662361843
Padat,213,0.3271231340456983,2.1029494473628816,98.17155358900952
Padat,214,0.10861226962802654,1.3615824879037817,98.93218028636919
Padat,215,0.2065632010270786,1.9254688058650515,98.80434477080378
Padat,216,0.1598148399104285,2.1463238025768234,99.78927888222807
Padat,217,0.2735230578698062,2.277974951925817,96.86799752113318
Padat,218,0.05705660097080858,0.9542815077644136,98.03726047517654
Padat,219,0.17953089732169042,2.4628408736687675,97.58353220863232
Padat,220,0.31219271495882406,2.1025176469226494,99.44568926828204
Padat,221,0.1206072128762028,1.7512073638125116,98.58394702902184
Padat,222,0.18306120475905666,1.8054913013378417,99.97797584489345
Padat,223,0.163246276230181,1.4485540059756374,97.14338560862453
Padat,224,0.06768127134586295,1.480383227623328,99.76372193552518
Padat,225,0.46936769023146174,3.4267030088578423,99.74914861102071
Padat,226,0.1381282183488785,1.3533151955107883,98.01928488748193
Padat,227,0.26437349220491857,2.087165919282157,100.34333478869448
Padat,228,0.07995559723745573,0.862868099797371,97.35115318537699
Padat,229,0.15230573904636757,2.3662230006740685,98.18044115785113
Padat,230,0.1671918324323623,1.7711123125278512,98.0376855222285
Padat,231,0.1305590597601806,1.190583810901245,98.15150981913305
Padat,232,0.2833801757950769,1.8990351837089108,99.98722999329934
Padat,233,0.13597884003988833,1.6447087837224181,100.07548822389806
Padat,234,0.14899960257557782,1.668619567263093,98.08277834559165
Padat,235,0.18441609856399405,1.5371413242021106,99.24650198183735
Padat,236,0.20062792344425,1.5311105768037443,97.7615256813117
Padat,237,0.07916144969559177,1.7796336921383222,100.20878199266494
Padat,238,0.17370810292207342,1.944235343863518,98.65274008351523
Padat,239,0.09572652782033608,1.1885912035219626,97.55473770393685
Padat,240,0.1797231388307992,1.2807872657729682,97.45892684029529
Padat,241,0.08998273288060778,1.2483551885228934,99.35287496957764
Padat,242,0.21397390040635172,2.0433427268546396,99.26958740904232
Padat,243,0.21896335956919638,1.6552236845437065,98.71810917811445
Padat,244,0.29014874457552975,2.1405506476124323,98.5767899309118
Padat,245,0.16298242114631695,1.5204135653309265,98.52149269769488
Padat,246,0.15860876802986074,1.5650917357469112,97.43737513793978
Padat,247,0.09116517992491431,1.355808403079962,99.70554814569083
Padat,248,0.11624345473036594,1.4762374827634162,96.82597471871132
Padat,249,0.14223552209678525,1.556567960993526,98.39394985657476
Padat,250,0.23102196409866113,2.331343843695265,99.96953743268799
Padat,251,0.202917956744531,1.5145934379362913,98.40741357291273
Padat,252,0.2322512203119566,2.440529376134563,98.4287920491684
Padat,253,0.10142154842252413,1.3037282711353555,100.18982015600031
Padat,254,0.16944129702466393,1.6587208449405608,97.71129031073701
Padat,255,0.1759914689799217,2.552114169940239,98.84459887281548
Padat,256,0.11531932822195938,2.1330451044866834,97.82309395880145
Padat,257,0.1382519411980731,1.4907606952774657,98.4666290001554
Padat,258,0.14775728253924747,1.3552907879347913,98.58194444888753
Padat,259,0.2257894616482846,2.8067937782884407,98.84449608502827
Padat,260,0.2054207706246086,1.766004384111767,99.19356059627688
Padat,261,0.09050985763006851,1.601147056202592,99.98360418383061
Padat,262,0.3801773440115924,2.4445682407243012,98.94934836806226
Padat,263,0.1674414613018731,1.350994405306885,98.5406267499363
Padat,264,0.09474836626938551,1.1732267447233404,98.87167735568339
Padat,265,0.34545272567698576,1.9539939869972542,99.11638550911802
Padat,266,0.3949796523912127,2.435518034999504,99.93667281138706
Padat,267,0.5407491250984038,2.7777798609440794,98.24098509194208
Padat,268,0.16468464497567373,1.6526894150705758,97.17252068211658
Padat,269,0.26353297982645907,2.0621730578583204,99.66453084298134
Padat,270,0.20651844165756622,1.737352344872491,98.50645856476247
Padat,271,0.15372551288202427,1.8613384022218078,99.37330948900556
Padat,272,0.31035685630705195,2.035433531710872,97.26784866453382
Padat,273,0.3950881602636951,2.7235247978023693,96.7972989272762
Padat,274,0.1487323328732028,2.249822815961984,100.05929223050607
Padat,275,0.2920566722370696,1.7348516564373782,99.32226841169016
Padat,276,0.15257487134855158,1.5806904497120904,98.71633576957394
Padat,277,0.1285542458760205,1.3053273528195213,96.94459569136944
Padat,278,0.20403078976101466,2.2903940618865875,97.25195612974146
Padat,279,0.12875070054626453,1.314107685098044,99.00836624168025
Padat,280,0.17245517348592038,1.7033178525437265,98.50960631821101
Padat,281,0.12530495182145543,1.6551255175334347,98.679334729247
Padat,282,0.3948180270190317,2.1499030959309984,99.05803695241732
Padat,283,0.19449918060403118,1.7432777022378119,99.69908986926882
Padat,284,0.22349366095563492,1.5258031709383815,97.01434870824166
Padat,285,0.09672459203368802,1.4984992014255454,99.53816291638638
Padat,286,0.13321813935401883,2.099867102680868,97.22282609140676
Padat,287,0.0858987470378437,1.7111401587300676,99.08412989576647
Padat,288,0.08852055462444275,1.0657719689258691,98.08295635695978
Padat,289,0.1904403157823408,1.5078102635119564,97.68266952694853
Padat,290,0.15958020366035117,1.3809555113915764,99.85288352955315
Padat,291,0.22525595143660224,1.9258809936595505,99.1689093265421
Padat,292,0.15343345552431265,1.6742317696996238,100.13287357628649
Padat,293,0.1763428456574574,1.6249695727876414,99.97396746639066
Padat,294,0.21437646785828476,1.3608108040297218,99.25648044164973
Padat,295,0.1043675141134612,1.4167799298939485,99.28151354145307
Padat,296,0.15243555240009007,1.6196077913772804,99.45334399146567
Padat,297,0.16138887449246056,1.482080088765514,99.22449487001883
Padat,298,0.19039942512887906,1.8625765929205897,99.44128913562443
Padat,299,0.18764878418438258,2.1287229723566305,99.71974739345188
Padat,300,0.20330438662165387,1.8368240622255847,97.93160380361911
Padat,301,0.1612633056543454,2.049060107652913,97.80694738840263
Padat,302,0.14235904197530416,1.3990593839168,98.81957342079079
Padat,303,0.4754650458235405,2.9980174490381515,98.05215531243101
Padat,304,0.07941454757108546,1.1955238553867105,98.15746292528036
Padat,305,0.2187010647410749,1.8921185742417705,97.72510277679608
Padat,306,0.16038532174157052,1.3906402568268987,99.07144010379032
Padat,307,0.12405743281462156,1.388018722455282,98.18301237137325
Padat,308,0.13634253027456658,1.8384063943931785,99.83316627115751
Padat,309,0.4007730806298773,2.2248382623581335,99.75423063315475
Padat,310,0.11210722448360425,1.7952824112246972,97.4671726964578
Padat,311,0.3608050669666555,3.184779613028155,99.93682090265202
Padat,312,0.29800062826180757,2.0948395793760284,98.31443754316943
Padat,313,0.04044810868819937,0.9254128837761968,99.73293476887825
Padat,314,0.23649090140587462,2.306636275972476,99.59895291090963
Padat,315,0.13983650599108755,1.2688261744794644,99.20079485246723
Padat,316,0.09365284965872225,1.072726552631888,100.06772839906874
Padat,317,0.07504655819716666,0.9960782176926202,97.34222794561151
Padat,318,0.1665766068178527,1.7209375703877114,97.30078793283889
Padat,319,0.6595687870652275,2.4010873843651517,98.35134025348263
Padat,320,0.16609666120379218,1.4735913739974755,98.50340509763566
Padat,321,0.3083898173423577,2.167438262726108,99.35872783069493
Padat,322,0.12604285903161527,1.588758790708745,100.14001788129643
Padat,323,0.11658591859017531,1.261980518038552,97.04152244473586
Padat,324,0.11950062469564413,1.799409279824907,99.87769245164685
Padat,325,0.135898527713399,1.8613634076728474,97.38179864322927
Padat,326,0.22756971422595318,1.8979153571124598,98.17016709162337
Padat,327,0.1959208002987216,1.9392242776336275,100.0391266840685
Padat,328,0.13245536945250896,1.545010568618963,99.78727030389093
Padat,329,0.3305634194392947,1.7677385302593898,98.37919383665935
Padat,330,0.2721548168003757,2.3863520807967937,97.85767343185141
Padat,331,0.18446925846028878,1.608797190739704,97.42859075825004
Padat,332,0.32590187401160053,2.11778555751631,99.43390827392639
Padat,333,0.1026896401849942,1.9849877526554849,98.60952291788581
